user_id,item_id
262,4024
262,2753
262,3197
262,2573
262,3279
262,2496
262,3981
262,7
262,3
262,25
262,12
262,100
262,470
262,75
262,170
262,64
262,32
262,54
262,57
262,31
262,114
262,59
262,34
262,494
262,44
262,45
262,37
262,216
262,7715
262,103
262,7092
262,1872
262,376
262,981
262,1434
262,687
262,1060
262,227
262,49
262,9
262,6
262,27
262,13
262,21
262,99
262,18
262,343
262,28
262,121
262,118
262,515
262,91
262,708
262,1422
262,669
262,81
262,2
262,847
262,936
262,211
262,63
262,657
262,0
262,3744
262,7600
262,190
262,955
262,3596
262,238
262,1656
262,2500
262,235
262,1369
262,1463
262,2012
262,2028
262,2422
262,668
262,30
262,656
262,1315
262,4357
262,3964
262,2750
262,3869
262,1135
262,4501
262,2078
262,224
262,3432
262,3260
262,652
262,300
262,316
262,661
262,868
262,413
262,290
262,112
262,662
262,4038
262,123
262,15
262,16
262,700
262,1782
262,6103
262,105
262,2495
262,6011
262,2840
262,821
262,3207
262,9520
262,940
262,1392
262,2735
263,9
263,32
263,10
263,31
263,129
263,232
263,79
263,26
263,12
263,23
263,161
263,4861
263,477
263,652
263,591
263,34
263,8335
263,28
263,153
263,352
263,529
263,713
263,803
263,1884
263,247
263,6529
263,6416
263,6691
263,934
263,374
263,1177
263,83
263,94
263,8454
263,1834
263,9472
263,84
263,132
263,5326
263,360
263,7638
263,1754
263,160
263,18
263,154
263,484
263,634
263,8945
263,638
263,147
263,256
263,1130
263,1995
263,3397
263,877
263,1604
263,269
263,310
263,218
263,698
263,4013
263,92
263,6353
263,884
263,6731
263,159
263,572
263,589
263,1560
263,1252
263,171
263,6915
263,208
263,93
263,5729
263,799
263,7484
263,41
263,5797
263,42
263,4259
263,108
263,5507
263,212
263,470
263,700
263,130
263,8209
263,777
263,7407
263,1909
263,314
263,2301
264,99
264,377
264,652
264,1795
264,3155
264,866
264,1927
264,32
264,114
264,59
264,69
264,149
264,2463
264,66
264,2106
264,2913
264,1004
264,3953
264,56
264,211
264,121
264,45
264,591
264,3
264,25
264,10
264,21
264,64
264,37
264,5946
264,44
264,110
264,521
264,4827
264,624
264,4837
264,519
264,136
264,2
264,300
264,30
264,112
264,353
264,467
264,717
264,305
264,661
264,859
264,7735
264,1480
264,3503
264,139
264,303
264,97
264,15
264,615
264,1531
264,0
264,19
264,16
264,3887
264,4496
264,253
264,4405
264,9170
264,1684
264,2432
264,1385
264,4638
264,1674
264,586
264,219
264,74
264,135
264,1593
264,267
264,248
264,5061
264,327
264,4919
264,7889
264,330
264,9185
264,8
264,3846
264,3765
264,924
264,29
264,80
264,406
264,216
264,397
264,341
264,189
264,1761
264,319
264,111
264,234
264,1688
264,2287
154,764
154,7809
154,9472
154,1834
154,79
154,2081
154,528
154,8945
154,3350
154,3912
154,6771
154,314
154,85
154,1419
154,1724
154,1112
154,2715
154,12
154,129
154,108
154,93
154,698
154,62
154,360
154,7197
154,208
154,102
154,1662
154,277
154,2520
154,628
154,488
154,34
154,8335
154,777
154,24
154,1995
154,661
154,1852
154,232
154,596
154,934
154,477
154,5350
154,5897
154,3657
154,256
154,4067
154,4205
154,340
154,78
154,42
154,157
154,66
154,10
154,302
154,2023
154,13
154,652
154,4530
154,8175
154,5729
154,6912
268,9
268,3236
268,407
268,114
268,3
268,75
268,59
268,918
268,10
268,429
268,9623
268,521
268,9863
268,484
268,2026
268,519
268,1054
268,93
268,120
268,3320
268,3471
268,1314
268,1369
268,1782
268,3209
268,1083
268,466
268,6817
268,2631
268,399
268,2615
268,5629
268,267
268,819
268,6363
268,8715
268,3637
268,1795
268,2155
268,1671
268,170
268,229
268,470
268,450
268,1872
268,515
268,118
268,353
268,936
268,397
268,149
268,681
268,2874
268,290
268,7602
268,571
268,1844
268,3836
268,5394
268,1144
268,103
268,726
268,232
268,1404
268,815
268,8518
268,3387
268,960
268,1850
268,7640
268,1010
268,652
268,5930
268,214
268,4864
268,3565
268,653
268,6164
268,3504
268,648
268,2542
268,506
268,5067
268,821
268,3307
268,5505
268,5786
268,637
268,8017
268,2315
268,4114
268,1135
268,1480
268,8192
268,145
268,6352
268,696
268,2968
268,1251
268,9016
268,1384
268,7364
100,8411
100,99
100,4417
100,2896
100,100
100,343
100,371
100,942
100,1922
100,1143
100,2187
100,1751
100,859
100,2444
100,1
100,23
100,20
100,26
100,17
100,22
100,6979
100,320
100,56
100,1546
100,198
100,1020
100,24
100,39
100,149
100,1674
100,3236
100,4230
100,9515
100,34
100,35
100,13
100,27
100,118
100,288
100,9
100,4
100,7
100,3
100,59
100,8044
100,624
100,5023
100,2746
100,1254
100,197
100,353
100,762
100,1641
100,2507
100,6388
100,5628
100,6933
100,6828
100,264
100,114
100,2050
100,45
100,255
100,93
100,533
100,1369
100,1780
100,5399
100,6083
100,5733
100,915
100,82
100,254
100,129
100,44
100,929
100,42
100,216
100,3207
100,30
100,1135
100,1513
100,0
100,2620
100,16
100,19
100,15
100,139
100,1891
100,4608
100,10
100,8612
100,3957
100,5786
100,29
100,294
100,696
100,6124
100,566
100,319
100,5990
100,1454
100,3193
100,138
100,2803
100,252
100,4853
100,3455
100,6568
100,694
100,145
100,439
273,596
273,159
273,1476
273,3707
273,560
273,216
273,264
273,120
273,839
273,172
273,636
273,1640
273,3126
273,1979
273,47
273,71
273,271
273,556
273,981
273,6495
273,210
273,32
273,12
273,54
273,300
273,212
273,613
273,4938
273,1529
273,116
273,6614
273,717
273,3387
273,2313
273,229
273,9
273,75
273,193
273,2096
273,3084
273,1014
273,9965
273,4353
273,1186
273,2534
273,3293
273,3721
273,5552
273,482
273,764
273,1343
273,82
273,203
273,360
273,4
273,6
273,18
273,154
273,160
273,1195
273,3738
273,36
273,218
273,346
273,541
273,640
273,21
273,429
273,648
273,519
273,1081
273,1281
273,1612
273,4515
273,93
273,232
273,1238
273,1852
273,290
273,171
273,2001
273,815
273,1318
273,6006
273,100
273,5075
273,145
273,494
273,2026
273,2402
273,657
273,248
273,267
273,6153
273,322
273,2925
273,3784
273,918
273,466
273,1461
273,6826
273,2495
273,180
273,117
273,1713
273,3310
273,847
273,275
273,735
273,1410
273,2642
273,3522
273,102
273,412
273,114
273,409
273,737
273,856
273,2913
273,1464
273,3612
273,157
273,183
273,372
273,334
273,415
273,1937
273,1502
273,6388
273,2046
273,325
273,44
273,316
273,61
273,62
273,367
273,495
273,467
273,336
273,4102
273,598
273,479
273,7654
273,781
273,13
273,460
273,17
273,750
273,714
273,130
273,374
273,934
273,24
273,42
273,25
273,7
273,23
273,96
273,41
273,56
273,3
273,340
273,161
273,286
273,254
273,78
273,65
273,132
273,957
273,14
273,31
273,2968
273,137
273,320
270,149
270,232
270,103
270,814
270,1318
270,237
270,63
270,118
270,522
270,1
270,24
270,17
270,23
270,26
270,22
270,20
270,406
270,39
270,3554
270,8702
270,324
270,687
270,84
270,976
270,452
270,110
270,70
270,10
270,185
270,382
270,942
270,100
270,59
270,44
270,2709
270,178
270,121
270,32
270,126
270,211
270,255
270,1528
270,66
270,2
270,51
270,48
270,55
270,2246
270,183
270,147
270,21
270,4
270,305
270,645
270,47
270,7
270,56
270,493
270,4058
270,264
270,8604
270,3
270,30
270,83
270,659
270,692
270,8723
270,15
270,97
270,139
270,123
270,9
270,25
270,31
270,13
270,86
270,537
270,272
270,42
270,105
270,413
270,171
270,0
270,16
270,19
270,62
270,294
270,207
270,75
270,159
270,170
275,662
275,10
275,121
275,5100
275,700
275,940
275,82
275,3
275,878
275,65
275,232
275,25
275,12
275,9
275,34
275,18
275,154
275,160
275,5067
275,170
275,316
275,300
275,255
275,435
275,371
275,39
275,3781
275,114
275,32
275,31
275,6
275,45
275,36
275,9454
275,438
275,1782
275,75
275,149
275,1654
275,110
275,766
275,918
275,549
275,130
275,93
275,254
275,118
275,735
275,460
275,933
275,305
275,156
275,1596
275,89
275,495
275,2046
275,452
275,596
275,1771
275,94
275,193
275,62
275,171
275,176
275,4182
275,1656
275,0
275,19
275,16
275,2423
275,238
275,373
275,315
275,1709
275,38
275,33
275,98
275,95
275,583
275,1681
275,15
275,22
275,20
275,17
275,1
275,23
275,26
275,24
275,229
275,2
275,51
275,55
275,204
275,48
275,67
275,216
275,112
275,177
275,47
275,103
275,1318
275,4161
275,235
275,687
275,91
275,8091
275,999
275,105
275,303
275,5054
275,3977
275,1002
275,9698
275,629
275,50
275,152
275,133
275,308
275,318
275,11
275,68
275,1742
275,29
275,378
275,181
275,3544
275,3682
277,3069
277,3024
277,34
277,25
277,45
277,10
277,44
277,272
277,3405
277,416
277,403
277,30
277,12
277,202
277,29
277,189
277,1812
277,7551
277,248
277,139
277,801
277,8
277,33
277,138
277,98
277,378
277,19
277,123
277,16
277,200
277,1023
277,1958
277,2823
277,257
277,194
277,39
277,41
277,76
277,166
277,121
277,185
277,71
277,1166
277,59
277,15
277,991
277,56
277,7
277,114
277,0
277,2
277,20
277,23
277,17
277,26
277,65
277,51
277,55
277,22
277,3
277,48
277,32
277,37
277,9
277,24
277,102
277,46
277,94
277,42
277,21
277,1
277,66
277,141
277,103
277,118
277,149
277,80
277,219
277,215
277,472
277,35
277,5
277,112
277,38
277,108
277,324
277,207
277,290
277,1091
277,9717
277,234
277,104
277,68
277,11
277,688
277,319
277,305
277,3207
277,315
277,72
277,5687
277,2309
277,992
277,252
20,6159
20,482
20,2715
20,714
20,4067
20,310
20,94
20,7
20,277
20,34
20,1205
20,628
20,1662
20,2901
20,785
20,8454
20,8335
20,7498
20,877
20,113
20,28
20,124
20,713
20,41
20,25
20,314
20,6771
20,605
20,1846
20,8945
20,17
20,1
20,20
20,26
20,4196
20,3376
20,878
20,5864
20,6069
20,652
20,93
20,698
20,705
20,3350
20,9
20,9857
20,159
20,3675
20,7638
20,3378
20,23
20,22
20,13
20,488
20,1112
20,7197
20,634
20,65
20,9472
282,56
282,149
282,305
282,6284
282,237
282,1852
282,59
282,7855
282,34
282,100
282,44
282,25
282,93
282,224
282,32
282,86
282,1101
282,6499
282,131
282,80
282,31
282,21
282,8
282,28
282,1546
282,77
282,264
282,171
282,121
282,227
282,198
282,1082
282,1006
282,1644
282,4273
282,177
282,247
282,24
282,107
282,43
282,39
282,58
282,776
282,106
282,1110
282,3249
282,5905
282,1691
282,380
282,3010
282,27
282,17
282,3549
282,22
282,1
282,36
282,9347
282,135
282,3996
282,9662
282,408
282,5384
282,846
282,700
282,624
282,604
282,884
282,1144
282,1700
282,325
282,762
282,2819
282,23
282,26
282,20
282,783
282,421
282,3
282,10
282,2
282,41
282,48
282,51
282,7
282,49
282,6
282,57
282,37
282,84
282,99
282,343
282,63
282,55
282,129
282,30
282,1586
282,215
282,0
282,123
282,74
282,119
282,45
282,195
282,15
282,3283
282,790
282,2205
282,1578
282,1878
282,467
284,1054
284,2623
284,5099
284,9757
284,5054
284,1084
284,1792
284,24
284,8540
284,15
284,139
284,97
284,275
284,431
284,788
284,889
284,1222
284,2195
284,3071
284,2826
284,6276
284,18
284,154
284,160
284,6
284,66
284,6231
284,6785
284,60
284,236
284,1172
284,6313
284,2283
284,6168
284,1913
284,3753
284,9462
284,8186
284,1408
284,722
284,8014
284,5053
284,122
284,199
284,1489
284,622
284,487
284,674
284,8975
284,738
284,1676
284,3415
284,6112
284,3796
284,8729
284,694
284,9110
284,2011
284,8100
284,10
284,5334
284,72
284,43
284,2926
284,1124
284,44
284,377
284,4109
284,6029
284,12
284,3978
284,273
284,91
284,1099
284,473
284,1853
284,7888
284,9865
284,379
284,429
284,742
284,2754
284,698
284,513
284,5520
284,4
284,2831
284,502
284,896
284,1018
284,37
284,297
284,598
284,53
284,140
284,3022
285,32
285,10
285,99
285,25
285,4526
285,211
285,1986
285,4638
285,355
285,702
285,3236
285,859
285,4792
285,406
285,177
285,353
285,1385
285,1674
285,5929
285,3687
285,2643
285,236
285,608
285,577
285,1184
285,3478
285,5567
285,3307
285,3790
285,3204
285,966
285,525
285,924
285,738
285,1543
285,1074
285,2287
285,611
285,817
285,1316
285,4937
285,1588
285,1260
285,1805
285,6298
285,674
285,1207
285,2154
285,4386
285,2367
285,910
285,985
285,4826
285,900
285,8434
285,325
285,1761
285,380
285,5666
285,798
285,724
285,4264
285,5194
285,1138
285,416
285,704
285,1247
285,2861
285,167
285,2631
285,4712
285,4492
285,9157
285,1122
285,7452
285,71
285,305
285,243
285,56
285,348
285,4771
285,1422
285,8730
285,149
285,430
285,726
285,3467
285,1143
285,3920
285,7805
285,807
285,29
285,21
285,123
285,60
285,74
285,70
285,96
285,1418
285,6668
285,1973
285,6318
285,7046
285,487
285,7122
285,4794
285,8067
285,6913
278,7105
278,6241
278,4015
278,3488
278,2636
278,37
278,456
278,45
278,141
278,38
278,109
278,134
278,164
278,1334
278,2849
278,3
278,681
278,2024
278,2273
278,166
278,2673
278,641
278,8131
278,8749
278,597
278,3297
278,1020
278,3286
278,97
278,7365
278,211
278,3140
278,3411
278,311
278,1170
278,139
278,450
278,9
278,75
278,170
278,229
278,470
278,3471
278,20
278,1
278,24
278,17
278,23
278,26
278,22
278,645
278,121
278,1858
278,398
278,54
278,61
278,467
278,762
278,353
278,367
278,479
278,32
278,248
278,1480
278,4453
278,2101
278,257
278,664
278,187
278,3237
278,4537
278,118
278,2475
278,1404
278,485
278,1281
278,5256
278,2084
278,110
278,5155
278,0
278,15
278,515
278,216
278,2191
278,354
278,52
278,6
278,99
278,70
278,82
278,28
278,27
278,7
278,16
278,648
278,5925
278,19
278,4043
278,184
278,2261
278,7126
278,4439
278,7985
278,8591
278,3713
278,11
278,205
278,1866
278,936
278,281
278,3321
278,147
278,1333
278,859
278,2823
130,4283
130,1834
130,21
130,9857
130,8335
130,115
130,1177
130,41
130,471
130,886
130,269
130,161
130,661
130,113
130,5729
130,8945
130,6771
130,93
130,4070
130,9472
130,129
130,65
130,785
130,3397
130,4901
130,20
130,26
130,22
130,277
130,8454
130,84
130,49
130,5791
130,2520
130,468
130,1285
130,5422
130,4067
130,79
130,708
130,1
130,25
130,59
130,64
130,488
130,5784
130,314
130,1662
130,66
130,24
130,4865
130,559
130,575
130,1623
130,302
130,4
130,3718
130,1703
130,2769
130,3067
130,880
130,2336
130,8587
130,177
130,2920
130,3380
130,7391
130,9
286,236
286,348
286,738
286,669
286,71
286,1122
286,555
286,817
286,1074
286,2512
286,167
286,1207
286,674
286,1247
286,487
286,1138
286,304
286,864
286,6558
286,6864
286,5998
286,88
286,100
286,343
286,1922
286,371
286,9721
286,475
286,2088
286,7142
286,1152
286,4978
286,742
286,2033
286,4030
286,175
286,7
286,20
286,26
286,2050
286,58
286,101
286,23
286,64
286,404
286,47
286,1041
286,598
286,336
286,1726
286,53
286,1013
286,1331
286,7186
286,5071
286,1380
286,5346
286,3523
286,4682
286,3199
286,3546
286,754
286,1721
286,1367
286,893
286,2469
286,1088
286,4564
286,2042
286,2468
286,2553
286,3857
286,428
286,1336
286,2500
286,1341
286,2676
286,2935
286,1342
286,1767
286,2108
286,1923
286,2451
286,2657
286,2488
286,2085
286,2270
286,3358
286,2999
286,3361
286,2717
286,2943
286,2610
286,376
286,321
286,2169
286,281
286,665
283,360
283,1116
283,3796
283,83
283,5054
283,1084
283,3978
283,546
283,899
283,1792
283,24
283,7292
283,8149
283,6258
283,273
283,59
283,2754
283,431
283,4442
283,722
283,8417
283,10
283,8540
283,32
283,3536
283,8997
283,6744
283,9462
283,742
283,5520
283,8755
283,4947
283,2841
283,1002
283,476
283,1423
283,1599
283,1869
283,2392
283,1616
283,2428
283,2244
283,1357
283,2521
283,2134
283,3143
283,2015
283,2120
283,1837
283,1875
283,2524
283,2862
283,5480
283,6376
283,7808
283,5082
283,6337
283,7047
283,4695
283,4824
283,5466
283,6139
283,6902
283,0
283,16
283,19
283,1358
283,40
283,158
283,174
283,150
283,213
283,369
283,293
283,162
283,427
283,908
283,5494
283,3068
283,5102
283,2640
283,683
283,4997
283,3004
283,5668
283,8298
283,1530
283,3711
283,3178
283,4719
283,2934
283,3783
283,6133
283,3415
283,5940
283,8729
283,1460
283,513
283,705
283,2790
283,7218
283,1026
283,5404
283,1526
283,2767
283,6830
283,8486
283,3489
283,1951
283,2112
283,6280
283,2773
283,561
283,861
283,4268
283,388
283,564
283,602
283,1199
283,2791
283,7992
283,3340
283,3460
283,3525
283,2977
283,901
283,2573
283,3197
283,6961
283,2496
283,2750
283,7271
283,3964
283,3869
283,4024
283,7093
283,5124
283,3279
283,3704
288,7505
288,5231
288,1685
288,9194
288,6550
288,7169
288,3757
288,6001
288,4077
288,8831
288,188
288,6
288,109
288,134
288,1188
288,314
288,164
288,475
288,4535
288,4248
288,2283
288,113
288,131
288,783
288,126
288,210
288,9156
288,9
288,717
288,44
288,1154
288,1553
288,2676
288,59
288,222
288,917
288,1136
288,480
288,1070
288,1535
288,1637
288,28
288,124
288,153
288,247
288,854
288,1884
288,7352
288,1506
288,1758
288,1988
288,2218
288,446
288,9437
288,2398
288,2457
288,2644
288,2460
288,4529
288,1
288,24
288,17
288,23
288,22
288,26
288,20
288,52
288,36
288,329
288,610
288,681
288,509
288,527
288,948
288,1022
288,1118
288,1248
288,1361
288,1692
288,1800
288,1524
288,2197
288,1417
288,1462
288,1277
288,1930
288,1245
288,1017
288,468
288,1366
288,3095
288,2055
288,1917
288,2810
288,3181
288,3491
288,3529
288,3937
288,1285
288,3359
288,1592
288,4552
288,1297
288,1171
288,4798
288,157
288,5159
288,4100
288,1396
288,5694
288,4954
288,79
288,6972
288,5202
288,6329
288,6471
288,7117
288,7252
288,5468
288,183
288,121
288,7055
288,187
288,592
288,1628
288,1573
288,1590
288,2027
288,27
288,77
288,1134
288,9538
242,778
242,70
242,1661
242,2740
242,435
242,159
242,112
242,854
242,735
242,4
242,27
242,93
242,34
242,652
242,5982
242,232
242,334
242,372
242,7265
242,212
242,8024
242,9990
242,732
242,409
242,529
242,9565
242,4482
242,377
242,733
242,1134
242,871
242,161
242,845
242,2171
242,115
242,82
242,360
242,2966
242,114
242,2283
242,283
242,91
242,3589
242,522
242,819
242,7
242,3155
242,6725
242,3707
242,537
242,3122
242,9203
242,894
242,789
242,713
242,936
242,3255
242,8610
242,247
242,2769
242,1391
242,880
242,2737
242,10
242,80
242,3559
242,59
242,267
242,5447
242,1966
242,657
242,661
242,4973
242,1238
242,2728
242,3
242,44
242,426
242,4420
242,886
242,316
242,343
242,180
242,147
242,32
242,497
242,4898
242,12
242,13
242,2925
242,322
242,8455
242,379
242,120
242,126
242,2611
242,9214
242,3927
242,668
242,1054
242,656
242,1237
242,397
242,248
242,472
242,177
242,101
242,156
242,47
242,35
242,58
242,618
295,4
295,3
295,1
295,23
295,20
295,26
295,25
295,12
295,17
295,13
295,57
295,1216
295,1632
295,2346
295,6
295,18
295,154
295,160
295,4285
295,221
295,587
295,2788
295,9851
295,8630
295,2410
295,3771
295,65
295,7356
295,310
295,42
295,269
295,62
295,41
295,115
295,1183
295,82
295,360
295,159
295,203
295,839
295,3089
295,974
295,175
295,242
295,167
295,71
295,348
295,304
295,738
295,864
295,669
295,1122
295,577
295,555
295,552
295,1074
295,1138
295,1986
295,674
295,1247
295,4641
295,1207
295,22
295,21
295,130
295,9622
295,2522
295,1560
295,273
295,730
295,1131
295,3127
295,698
295,2505
295,6222
295,7426
295,4559
295,8333
295,7088
295,8863
295,8836
295,558
295,288
295,544
295,6138
295,264
295,794
295,74
295,4276
295,4534
295,496
295,463
295,228
295,137
295,4591
295,401
295,2467
295,2364
295,1705
295,193
295,96
295,1177
296,4
296,9
296,27
296,735
296,4613
296,120
296,488
296,1002
296,69
296,7204
296,66
296,177
296,300
296,31
296,1583
296,9838
296,1514
296,2913
296,656
296,8014
296,722
296,2106
296,4530
296,4102
296,394
296,1311
296,9110
296,1204
296,3843
296,1909
296,5053
296,522
296,3384
296,5936
296,466
296,6817
296,1842
296,6480
296,100
296,3047
296,361
296,5505
296,3643
296,6012
296,7613
296,8301
296,984
296,4766
296,7340
296,6602
296,4739
296,471
296,592
296,1628
296,1590
296,5660
296,5333
296,8892
296,4416
296,1073
296,64
296,1675
296,0
296,618
296,16
296,19
296,125
296,2209
296,1573
296,321
296,1104
296,6
296,114
296,275
296,788
296,889
296,583
296,619
296,1251
296,4767
296,3402
296,1791
214,569
214,6
214,188
214,42
214,349
214,154
214,101
214,300
214,632
214,125
214,59
214,18
214,94
214,288
214,996
214,3027
214,74
214,1456
214,2128
214,3519
214,264
214,489
214,2896
214,2050
214,197
214,1713
214,117
214,1380
214,8034
214,281
214,3757
214,6001
214,6972
214,7169
214,6550
214,204
214,695
214,897
214,6664
214,2700
214,4117
214,2678
214,435
214,1674
214,4792
214,406
214,4236
214,460
214,303
214,1132
214,269
214,993
214,1655
214,8052
214,5832
214,374
214,934
214,287
214,627
214,2241
214,549
214,45
214,7996
214,2872
214,1880
214,49
214,236
214,864
214,669
214,555
214,577
214,58
214,135
214,69
214,1529
214,116
214,65
214,57
214,3067
214,13
214,12
214,4
214,137
214,511
214,500
214,909
214,277
214,620
214,401
214,6317
214,1178
214,7903
214,5140
214,6606
214,544
214,14
214,496
214,1122
214,738
214,1074
214,1497
214,1986
214,674
214,47
214,756
214,120
214,27
214,54
214,8666
214,5876
214,4932
214,6483
214,5048
214,4069
214,3833
214,3413
214,3973
214,1127
214,7505
214,385
214,784
214,574
214,5657
214,1642
214,132
214,376
214,3567
214,2232
214,211
214,1076
214,39
214,598
214,1013
214,750
214,1726
214,1331
214,2024
214,53
214,703
214,1922
214,1095
214,2585
214,740
214,208
214,83
214,4937
214,4314
214,8194
214,270
214,112
214,80
214,1020
214,3554
214,38
214,109
214,134
214,164
297,662
297,172
297,507
297,53
297,283
297,1123
297,59
297,4054
297,2052
297,130
297,1392
297,4390
297,322
297,67
297,305
297,238
297,1502
297,2760
297,25
297,120
297,522
297,349
297,613
297,494
297,4
297,195
297,483
297,569
297,397
297,248
297,7
297,866
297,1443
297,1581
297,1887
297,3912
297,814
297,2769
297,1120
297,2050
297,549
297,2356
297,718
297,6599
297,3
297,0
297,16
297,15
297,10
297,19
297,27
297,103
297,57
297,112
297,128
297,466
297,515
297,586
297,594
297,224
297,637
297,923
297,320
297,183
297,73
297,214
297,236
297,664
297,440
297,1160
297,426
297,472
297,2026
297,1298
297,1659
297,767
297,1249
297,1237
297,1280
297,1585
297,1461
297,3416
297,1317
297,3855
297,806
297,31
297,4966
297,8913
297,8675
297,1314
297,2765
297,237
297,1101
297,1855
297,4993
297,29
297,4019
297,6061
297,4823
297,457
297,5552
297,1576
300,1419
300,31
300,12
300,13
300,1331
300,6
300,509
300,1361
300,1277
300,1248
300,1
300,22
300,17
300,23
300,20
300,26
300,115
300,57
300,370
300,632
300,6317
300,431
300,1002
300,1234
300,2055
300,8554
300,9663
300,7435
300,3583
300,639
300,179
300,1014
300,360
300,82
300,18
300,154
300,160
300,53
300,598
300,750
300,1013
300,487
300,27
300,102
300,1341
300,1923
300,428
300,1767
300,1088
300,1342
300,2553
300,3245
300,3246
300,2085
300,2488
300,2042
300,2943
300,6143
300,2717
300,2657
300,2469
300,2468
300,893
300,3361
300,1367
300,3199
300,282
300,2451
300,2676
300,2935
300,754
300,3358
300,109
300,134
300,402
300,287
300,784
300,2672
300,627
300,1971
300,2665
300,2858
300,3499
300,1879
300,2415
300,6379
300,288
300,1160
300,1692
300,1861
300,2639
300,125
300,9748
300,1104
300,1261
300,2816
300,9674
300,2044
300,8048
300,6439
300,9428
300,546
301,12
301,13
301,9472
301,1662
301,34
301,628
301,707
301,1834
301,488
301,8335
301,2143
301,8588
301,7241
301,1623
301,161
301,1112
301,5811
301,373
301,2075
301,9857
301,5729
301,2901
301,79
301,1528
301,438
301,8881
301,5317
301,93
301,2418
301,1852
301,246
301,9
301,613
301,482
301,322
301,3927
301,1166
301,6159
301,340
301,3912
301,6920
301,7197
301,4474
301,3376
301,9539
301,1463
301,470
301,170
301,75
301,229
301,21
310,521
310,5733
310,3070
310,2026
310,571
310,69
310,742
310,1380
310,4116
310,856
310,9699
310,8173
310,6048
310,1120
310,7872
310,2012
310,211
310,814
310,1872
310,114
310,373
310,466
310,2413
310,3360
310,6635
310,2461
310,1318
310,2
310,685
310,151
310,4822
310,32
310,2896
310,7154
310,126
310,3186
310,5624
310,413
310,1404
310,8349
310,9599
310,525
310,3170
310,2084
310,311
310,15
310,97
310,139
310,767
310,4099
310,379
310,1682
310,984
310,3260
310,2542
310,506
310,7030
310,653
310,8347
310,1457
310,207
310,290
310,3194
310,637
310,967
310,105
310,1644
310,191
310,306
310,38
310,109
310,2922
310,757
310,30
310,3511
310,134
310,916
310,4632
310,1229
310,230
310,2495
310,4978
310,6996
310,1345
310,127
310,164
310,1308
310,4284
310,33
310,1005
310,6320
310,6851
310,2411
310,7572
310,905
310,7915
310,143
310,1990
310,29
310,8552
310,6622
310,5505
310,472
310,2348
310,187
310,67
310,5406
310,869
310,5663
310,7923
310,11
310,225
310,8652
310,550
310,2033
310,2690
310,1152
310,3882
310,145
310,294
310,68
310,2569
310,1280
310,315
310,1324
310,2830
298,17
298,435
298,6856
298,933
298,6628
298,714
298,47
298,1726
298,692
298,486
298,3348
298,9965
298,594
298,976
298,353
298,1134
298,882
298,1799
298,179
298,530
298,522
298,886
298,100
298,8445
298,880
298,13
298,6
298,12
298,2465
298,389
298,277
298,84
298,247
298,4119
298,3021
298,75
298,494
298,28
298,8877
298,2026
298,79
298,9886
298,515
298,379
298,114
298,5154
298,1095
298,7922
298,34
298,519
298,49
298,687
298,397
298,8814
298,533
298,466
298,7663
298,334
298,3332
298,996
298,489
298,1264
298,4886
298,7920
298,2356
298,483
298,5646
298,2171
298,2660
298,5438
298,116
298,81
298,3201
298,7
298,112
298,5297
298,431
298,321
298,1703
298,9971
298,3763
299,785
299,84
299,42
299,661
299,147
299,819
299,6363
299,477
299,8455
299,5373
299,4530
299,1662
299,5197
299,9122
299,6920
299,1134
299,4
299,708
299,668
299,34
299,652
299,12
299,4474
299,589
299,6771
299,79
299,3912
299,7168
299,4973
299,940
299,634
299,8454
299,7809
299,5993
299,7484
299,6069
299,4861
299,25
299,705
299,1177
299,102
299,157
299,7
299,5243
299,377
299,62
299,9404
299,628
299,4601
299,7650
299,271
299,314
299,232
299,2715
299,8881
299,115
299,13
299,4067
299,1852
299,269
299,4639
299,4776
299,5791
299,159
299,171
299,3376
109,634
109,153
109,713
109,24
109,4861
109,84
109,124
109,5791
109,269
109,605
109,49
109,4067
109,2715
109,277
109,8454
109,79
109,4335
109,5729
109,20
109,26
109,1
109,23
109,6069
109,652
109,13
109,12
109,886
109,7461
109,591
109,212
109,9007
109,17
109,613
109,93
109,488
109,3132
109,717
109,4530
109,322
109,7650
109,8587
109,2075
109,8335
109,617
109,445
109,1630
109,5869
109,64
109,161
109,1431
109,6771
109,9663
109,8554
109,2925
109,57
109,115
109,1177
109,3397
109,8209
109,292
109,256
109,4938
109,708
109,838
109,477
109,6118
316,167
316,659
316,2568
316,19
316,0
316,476
316,69
316,13
316,519
316,674
316,6963
316,1447
316,3687
316,3749
316,4275
316,4626
316,4699
316,5089
316,5336
316,5919
316,5563
316,4702
316,6685
316,7821
316,8066
316,6887
316,7121
316,9114
316,7161
316,71
316,175
316,242
316,304
316,236
316,348
316,555
316,690
316,440
316,608
316,704
316,864
316,985
316,943
316,1122
316,1287
316,1338
316,1794
316,2351
316,5187
316,238
316,7091
316,7020
316,6757
316,166
316,1656
316,3649
316,8974
316,6474
316,9629
316,7776
316,16
316,83
316,15
316,382
316,6464
316,5127
316,5972
316,5237
316,2805
316,1907
316,498
316,195
316,483
316,853
316,950
316,1123
316,1388
316,1235
316,1644
316,2010
316,525
316,3170
316,6320
316,4632
316,7923
316,1971
316,784
316,676
316,12
316,172
316,857
316,1340
316,1807
316,2921
316,6889
317,334
317,157
317,1257
